,pH_perm,NaOH mg/kg w,pH_outlet
1231,7.0,1.467735233654864,8.094842186201634
1232,7.0,1.810758633203266,8.194842249680438
1233,7.0,2.2242621678622734,8.294842326343241
1234,7.0,2.718777850248483,8.39484241823874
1235,7.0,3.3042658028303227,8.494842527362238
1236,7.0,3.9890990517093816,8.594842655488568
1237,7.0,4.778840111611966,8.694842803971705
1238,7.0,5.674971190840167,8.794842973540556
1239,7.0,6.673850815780827,8.894843164140287
1240,7.0,7.766246746334285,8.99484337488278
1241,7.0,8.937779750747916,9.094843604166865
1242,7.0,10.170463621186743,9.194843850003423
1243,7.0,11.445259673310202,9.294844110533447
1244,7.0,12.74527029785383,9.394844384676277
1245,7.0,14.059008764282803,9.494844672812517
1246,7.0,15.383198602492163,9.594844977410505
1247,7.0,16.724772244358697,9.694845303545057
1248,7.0,18.10205351825187,9.794845659313522
1249,7.0,19.54538888849685,9.89484605620692
1250,7.0,21.097649252186425,9.994846509523729
1251,7.0,22.815045106883314,10.094847038921483
1252,7.0,24.768628250987007,10.194847669194745
1253,7.0,27.046756656914322,10.294848431356968
1254,7.0,29.758727333509455,10.394849364098711
1255,7.0,33.03976196390981,10.49485051570246
1256,7.0,37.05756614744208,10.594851947865578
1257,7.0,42.020772439272065,10.694853733727518
1258,7.0,48.18969151995605,10.79485596920813
1259,7.0,55.889974404868966,10.894858773395695
1260,7.0,65.52998128729848,10.994862296130885
1261,7.0,77.62293727753175,11.094866726226012
1262,7.0,92.81532727928426,11.194872301967306
1263,7.0,111.92349441243321,11.294879324586931
1264,7.0,135.98109533238406,11.394888175615005
1265,7.0,166.30096748239004,11.494899339312365
1266,7.0,204.55610374768554,11.59491343175396
1267,7.0,252.88582967611814,11.694931238594352
1268,7.0,314.0349745894442,11.794953764121704
1269,7.0,391.5359099242417,11.89498229493366
1270,7.0,489.9459779851734,11.995018482512277
